"","a2","a3","a4","b","gamma","l","mu","p","phi1","phi2","phi3","phi4","ql","r2","r3","r4","t1","t2","t3","t4","vL","y1","y2","z1","z2","z3","z4","Error"
"1108",0.057348146,0.01882825,0.000981097,0.548386578,0.937635129,0.018769361,0.024962856,0.173752519,0.603961478,0.538441239,0.36596232,0.320697479,18.56338251,0.08435172,0.036432714,0.041986282,0.000542202,0.008641626,0.086010972,0.051472582,0.001061885,0.04986842,0.935050623,0.855923124,0.864106885,0.793693514,0.390450051,1849121.357
"1109",0.002301328,0.006594912,0.000122773,0.518464014,0.785120521,0.002582934,0.069778602,0.124981634,0.844916936,0.501202446,0.321975463,0.313522414,18.6270168,0.000260992,0.003538058,0.166419003,0.004305067,0.098639806,0.080410511,0.07422947,0.001214075,0.587761673,0.343822123,0.872655144,0.783328137,0.838351317,0.386530235,1850029.778
"1110",0.099144865,0.029049299,0.002221157,0.524697166,0.801989676,0.014184179,0.111387861,0.289727457,0.876438052,0.676400357,0.303544706,0.318928462,22.78483044,0.097295058,0.024811523,0.079347213,0.063589808,0.029664361,0.043126606,0.040247178,0.000678035,0.90313385,0.951934405,0.76957793,0.86679529,0.806016378,0.247489861,1850485.671
"1111",0.09552669,0.021105898,0.011154358,0.560068121,0.841677177,0.005427343,0.016817454,0.190913993,0.818931008,0.574428272,0.312948355,0.312494043,11.46756598,0.034241599,0.152192009,0.154371333,0.016795575,0.005237682,0.0800605,0.011355988,0.001154244,0.463404733,0.996640912,0.88906475,0.761316318,0.718624525,0.745298028,1853468.78
"1112",0.06705894,0.033026621,0.012877253,0.508778875,0.95813088,0.004955041,0.015918953,0.09173553,0.83113466,0.652949436,0.303536355,0.346577525,18.86769355,0.048612499,0.012751511,0.010623393,0.022782442,0.038049598,0.098481462,0.006975535,0.001074406,0.041146592,0.59412934,0.825968333,0.791752109,0.762347698,0.630504995,1854658.407
"1113",0.067218823,0.016180223,0.029874231,0.572060202,0.787272985,0.005074541,0.074378439,0.266680498,0.894381384,0.566734429,0.319959234,0.472451785,15.02925391,0.112912991,0.051385086,0.154081298,0.072635373,0.033646706,0.068669593,0.008312241,0.000820714,0.919812691,0.074650771,0.863260058,0.614012417,0.879249853,0.713084606,1855912.262
"1114",0.09266298,0.012240764,0.008336911,0.598292855,0.687936579,0.000846019,0.0302729,0.146220985,0.612176239,0.538784033,0.308602006,0.330714037,21.68055023,0.15469366,0.041677053,0.152922949,0.029038065,0.01082852,0.064569575,0.037111716,0.001017523,0.257611671,0.494314368,0.814363721,0.882710654,0.838128647,0.425187084,1860688.555
"1115",0.042908687,0.027031897,0.002832284,0.503516419,0.793712011,0.011553624,0.027533992,0.263440219,0.885397703,0.583704648,0.360867124,0.330579883,8.316867286,0.009080916,0.057786668,0.102057837,0.075345984,0.07359083,0.093856499,0.076868672,0.00098511,0.303505016,0.22345808,0.890879905,0.69098373,0.869975502,0.645433631,1866594.857
"1116",0.003721151,0.036779805,0.00799715,0.52117614,0.327789322,0.006020877,0.003404252,0.296424005,0.827779278,0.525012421,0.308369538,0.310270837,5.789853246,0.002027543,0.04216335,0.046019392,0.002154411,0.082667737,0.070819771,0.012615819,0.00122961,0.028924541,0.612534716,0.747332617,0.713608028,0.784294799,0.574388855,1872677.209
"1117",0.085793787,0.054692061,0.009653768,0.544642806,0.355861762,0.003243254,0.05593155,0.288432468,0.887428154,0.654833904,0.307142854,0.383353427,9.175470457,0.178562556,0.077151055,0.184920197,0.085361253,0.030799231,0.08374456,0.033667258,0.000911328,0.267551621,0.832499858,0.890943529,0.897609403,0.831894278,0.763060263,1877438.218
"1118",0.075593312,0.016716331,0.00429709,0.537546487,0.893753887,0.005317693,0.128419614,0.228197427,0.877858278,0.619275168,0.302542431,0.337970446,15.36918832,0.187241866,0.001906481,0.087985842,0.036929493,0.010576898,0.08826464,0.059253176,0.000989413,0.345536705,0.908129574,0.893233596,0.813289175,0.69924037,0.435623359,1879171.72
"1119",0.040460703,0.022110073,0.002092207,0.556250413,0.914235335,0.011233168,0.039451158,0.297480234,0.873120705,0.741575135,0.310454268,0.353920638,8.913701205,0.016444768,0.029011477,0.019436413,0.018122864,0.040421493,0.070159934,0.08052345,0.001135432,0.667634233,0.427890016,0.877850441,0.803346584,0.747746247,0.757118685,1883640.679
"1120",0.011270682,0.011652591,0.014359734,0.619229001,0.878282835,0.003645337,0.031325038,0.277940473,0.876843315,0.513418859,0.388967655,0.327700824,14.01992546,0.03808929,0.042980162,0.153385644,0.063822407,0.077282057,0.076759715,0.008149129,0.000873671,0.713322525,0.819863477,0.891510306,0.8457259,0.834482686,0.391955832,1885292.918
"1121",0.047431355,0.022047568,0.010119876,0.604346654,0.443940628,0.01456473,0.014636035,0.272146552,0.726330228,0.511946436,0.337577155,0.387318865,20.80002694,0.03255476,0.079936729,0.003141774,0.0349228,0.055889808,0.048139976,0.023215297,0.000739043,0.032675761,0.942253094,0.815880555,0.714815622,0.832950638,0.46186657,1887943.451
"1122",0.182342171,0.01152124,0.005317993,0.566519014,0.671079326,0.01432493,0.059620614,0.297657568,0.850099433,0.889482198,0.326848284,0.32946811,19.49501515,0.185152059,0.024283255,0.126216125,0.076362973,0.023762967,0.048041338,0.024025052,0.000654151,0.727339905,0.515178241,0.881254218,0.881983744,0.747801807,0.38873044,1889822.714
"1123",0.020089133,0.034056405,0.000478687,0.524711661,0.947992614,0.007658664,0.069953533,0.20346469,0.706422008,0.569555135,0.445071881,0.369279238,23.8794962,0.059374323,0.091256688,0.176023319,0.024316586,0.074508867,0.085574867,0.037259598,0.000815584,0.585952173,0.962676875,0.868579723,0.711537882,0.731268868,0.127687965,1890675.347
"1124",0.010058728,0.008809534,0.014945152,0.56601533,0.937085446,0.00548032,0.050644486,0.232913331,0.874689788,0.54737951,0.314937938,0.466983035,9.392592476,0.136619696,0.010368063,0.026101793,0.000436603,0.070673062,0.090352743,0.018237385,0.001236284,0.416884708,0.177559263,0.760692154,0.805306216,0.715469367,0.591349051,1891422.332
"1125",0.013253456,0.036167461,0.014593727,0.530837229,0.699870877,0.002688266,0.016804419,0.295129371,0.695399929,0.813471708,0.488994415,0.341287624,14.67687084,0.00863579,0.024287704,0.119236338,0.002481654,0.09995927,0.084302855,0.007262099,0.001092698,0.001564244,0.874413127,0.800818395,0.759825466,0.630456613,0.428384192,1893377.704
"1126",0.007158605,0.018078529,0.001532105,0.629555987,0.706265632,0.005287062,0.024829502,0.256290593,0.668314552,0.517506115,0.327658414,0.34303277,9.361650778,0.056215407,0.118884042,0.008147471,0.051798816,0.087443432,0.097735699,0.071073756,0.00094404,0.116601741,0.969280116,0.766854738,0.678041292,0.619731597,0.716729822,1894570.846
"1127",0.052746106,0.085183994,0.004386796,0.505546506,0.953836603,0.001034924,0.01524585,0.183452909,0.626880522,0.542126415,0.341521668,0.353175749,15.8547307,0.025138521,0.052487465,0.025207241,0.001301111,0.071338938,0.078389371,0.036884492,0.00099481,0.448537573,0.627841283,0.841297427,0.756199151,0.737302321,0.697798003,1895931.221
"1128",0.07502902,0.034177742,0.005889274,0.507757538,0.416788577,0.016173143,0.055807451,0.171945245,0.821643451,0.587308834,0.351262199,0.383505088,27.1750961,0.12132237,0.144252917,0.011878044,0.043256276,0.013371676,0.06069921,0.048092417,0.000825457,0.204821946,0.359936491,0.763234861,0.862188311,0.692010611,0.346585035,1905271.795
"1129",0.07456797,0.014796568,0.002452858,0.549740341,0.87520243,0.009092594,0.043758403,0.299074284,0.840331028,0.633997065,0.388944117,0.420891304,14.88794982,0.053930542,0.198785981,0.00622009,0.003691132,0.005082855,0.060771521,0.059175721,0.001191238,0.119464762,0.259060376,0.844538705,0.833892863,0.834783324,0.493076794,1906385.989
"1130",0.084077681,0.02529922,0.01229396,0.502340227,0.951028126,0.009639408,0.013522103,0.154265153,0.81511667,0.506337439,0.307944213,0.392397487,16.7653724,0.094391921,0.013481309,0.002477142,0.012664806,0.081001462,0.069071268,0.034049647,0.000998559,0.442313534,0.21281213,0.846391267,0.752389063,0.831664953,0.462019874,1906510.106
"1131",0.09290336,0.02229586,0.003647586,0.54339116,0.659019495,0.004663158,0.019822488,0.256962763,0.817721391,0.849569074,0.339959875,0.324808974,8.389057706,0.001883189,0.014351566,0.170493089,0.007718761,0.02353813,0.094343257,0.012232659,0.001203629,0.014117172,0.429061551,0.730112266,0.821564189,0.839934647,0.469923759,1909073.688
"1132",0.032403949,0.026741538,0.026642894,0.511235658,0.137684408,0.007176081,0.027056893,0.277822219,0.720528528,0.503610296,0.310889663,0.37192162,10.46616056,0.02481006,0.056002107,0.095233325,0.031215775,0.077509678,0.055211326,0.010389243,0.001052863,0.185596268,0.323547742,0.861858175,0.765294627,0.849837169,0.573290309,1922200.963
"1133",0.048198353,0.045357347,0.029654226,0.516948412,0.669295656,0.010006627,0.030011199,0.21895178,0.725469555,0.688781641,0.320876949,0.48571609,11.04145786,0.040012273,0.108814439,0.122354256,0.03174816,0.075304155,0.099989548,0.009083097,0.00093767,0.54557567,0.714103598,0.845107387,0.780647264,0.75750212,0.603164334,1929891.989
"1134",0.016777702,0.005290482,0.004290544,0.509124109,0.650855485,0.010469927,0.005735858,0.155372812,0.897460253,0.52363407,0.327194791,0.348849036,9.567512255,0.171371143,0.003345315,0.131949646,0.015354309,0.022687848,0.09710314,0.000870126,0.001224764,0.199741865,0.99749078,0.895319418,0.798157863,0.875012705,0.730635975,1935235.006
"1135",0.012488714,0.026294689,0.006122107,0.551438245,0.997606003,0.00301959,0.018957147,0.245693477,0.629273086,0.53089036,0.383924891,0.30877313,12.4618866,0.037813029,0.056601473,0.104895658,0.0259025,0.052196733,0.075826555,0.02032541,0.001049814,0.255481899,0.861383946,0.818784395,0.696539808,0.775297351,0.586009317,1935328.085
"1136",0.040228306,0.004613712,0.012153019,0.569834347,0.859968325,0.009837977,0.126996031,0.284385119,0.838607837,0.533239388,0.325181451,0.360467044,14.64494181,0.08113354,0.018755744,0.08488975,0.00884282,0.017361407,0.082321807,0.002414403,0.001091123,0.002939328,0.793697085,0.810191658,0.817513999,0.883240236,0.655992948,1937387.539
"1137",0.080293675,0.018941511,0.029655436,0.505714817,0.603454937,0.004048995,0.139703072,0.20810131,0.765019054,0.576475625,0.390475054,0.459918422,29.7480258,0.072180371,0.075225319,0.048935797,0.070703622,0.026246376,0.069400925,0.021588548,0.000571753,0.400171019,0.443041567,0.878743324,0.803327085,0.882209005,0.72234551,1941353.203
"1138",0.006245359,0.028778971,0.027649587,0.526295499,0.838894877,0.0198451,0.090777719,0.234742431,0.85836167,0.57940233,0.301470654,0.465109346,19.76183726,0.04607893,0.061811424,0.04335313,0.044099444,0.084996723,0.062801765,0.004171404,0.000819767,0.03136141,0.842517484,0.732585619,0.723994108,0.84807885,0.497344058,1942095.746
"1139",0.038056978,0.047418238,0.008059915,0.580941081,0.373408489,0.006200988,0.053673118,0.249618616,0.661325681,0.630514065,0.309563981,0.353706895,16.60476232,0.04357837,0.01082941,0.112012183,0.052273065,0.064580832,0.059368365,0.043612343,0.000783771,0.33105453,0.674993103,0.887866978,0.894275781,0.642770495,0.686429952,1942528.366
"1140",0.047785556,0.053021774,0.00666622,0.533971413,0.92013696,0.000130261,0.035017703,0.213234317,0.891352021,0.627003442,0.323020508,0.321174087,10.04900824,0.183123322,0.005145882,0.181751434,0.00203864,0.013523517,0.090652964,0.00266762,0.00118591,0.004533094,0.941623136,0.799711196,0.840311421,0.76005158,0.763456735,1943545.797
"1141",0.057534234,0.00724823,0.005179346,0.543520072,0.885190156,0.00400644,0.006363789,0.268408972,0.882260924,0.590811948,0.331082922,0.392047785,5.468920469,0.081855977,0.065698761,0.196283864,0.020871722,0.001215154,0.095321396,0.065824107,0.001228483,0.111508972,0.135553822,0.849352363,0.754963248,0.899097541,0.501789556,1948798.296
"1142",0.115523768,0.007936708,0.002230316,0.565861072,0.713383026,0.003939233,0.003347507,0.22393298,0.77619159,0.765557498,0.314728959,0.320728574,7.077788715,0.044704327,0.096257771,0.16726797,0.025643308,0.043661677,0.091831626,0.073806403,0.001151927,0.744015159,0.798175612,0.872686571,0.781304323,0.803124466,0.310784813,1951796.498
"1143",0.054643576,0.011366109,0.006770226,0.52885414,0.619484211,0.002464841,0.016568642,0.260805839,0.838860156,0.561837378,0.333223311,0.328518303,5.750732215,0.161229044,0.098058215,0.189028493,0.021269739,0.002364491,0.094769928,0.057032551,0.0012354,0.098536939,0.113917204,0.851710026,0.871359894,0.71033066,0.682471516,1955568.229
"1144",0.059310194,0.036953047,0.002313353,0.577537751,0.698437808,0.010342868,0.0206146,0.198474855,0.708670988,0.574658194,0.319476021,0.385759554,16.36914615,0.005174823,0.063027935,0.001050208,0.032075824,0.077233504,0.075057559,0.080624734,0.000866164,0.412873819,0.461943959,0.852402536,0.746933738,0.868405468,0.583368426,1955606.7
"1145",0.052719947,0.000901069,0.003602398,0.608088736,0.8658693,0.007584527,0.042900118,0.287258102,0.878319631,0.61587315,0.303081429,0.308130794,7.784659986,0.17842918,0.009450182,0.005517012,0.008247297,0.014666502,0.08569657,0.068608428,0.001226653,0.449232813,0.738149979,0.788582697,0.845036055,0.821449488,0.714540142,1959629.583
"1146",0.060238743,0.058166648,0.014781249,0.56976578,0.458586397,0.002410031,0.040575547,0.191044177,0.852240023,0.586663155,0.306516897,0.371011576,28.85406204,0.024440715,0.100755908,0.042511697,0.074529996,0.055407199,0.040201312,0.012766028,0.000629736,0.654279727,0.794626602,0.886593263,0.776402042,0.854863789,0.436937537,1968087.289
"1147",0.004083297,0.023435201,0.002607687,0.519148118,0.889013518,0.026061892,0.007166278,0.134022356,0.639855888,0.547872089,0.348790672,0.35386122,19.36950105,0.01923686,0.013374208,0.006266466,0.021714862,0.086336147,0.088532851,0.080003628,0.000943811,0.605305168,0.688748707,0.80120887,0.858845304,0.850420441,0.574924118,1970368.747
"1148",0.035163141,0.022818322,0.018326924,0.520985889,0.608343351,0.006666474,0.039431799,0.259746689,0.878064516,0.503956871,0.354815894,0.447724734,8.514562463,0.017811831,0.036923471,0.026239612,0.006139213,0.032644937,0.0990901,0.039678897,0.001190084,0.100104489,0.05682656,0.70443431,0.899998726,0.843516705,0.599248767,1970657.252
"1149",0.05140492,0.022211736,0.010398849,0.521299867,0.957316587,0.017217239,0.05198765,0.163072016,0.854367428,0.556542199,0.31554227,0.350200846,17.13356158,0.025740915,0.027363504,0.007495318,0.013833353,0.024705995,0.078282072,0.014585119,0.001100275,0.795917618,0.584098148,0.841995865,0.810118805,0.830921762,0.58207105,1973644.985
"1150",0.086685121,0.011747772,0.006448033,0.585636119,0.977522817,0.007242889,0.048906671,0.151516258,0.639709564,0.777297992,0.303442043,0.461491148,17.78667088,0.181736604,0.005987276,0.064245814,0.006273985,0.034311529,0.084087326,0.090982326,0.001093718,0.136857865,0.084051388,0.847752614,0.882523559,0.797754417,0.714247557,1973977.739
"1151",0.086246752,1.02e-05,0.000940009,0.519570126,0.921299002,0.00021165,0.131939828,0.295029882,0.887444506,0.891196092,0.332677865,0.313294173,11.08352878,0.116963666,0.081435159,0.107549864,0.037665374,0.016628896,0.087196577,0.006088169,0.00112778,0.161355811,0.296426827,0.713855467,0.709416327,0.879441924,0.334510768,1975963.849
"1152",0.102137438,0.006825826,0.007671595,0.585811781,0.778048116,0.013848072,0.03138938,0.16457276,0.68712742,0.690724116,0.334947642,0.346133595,22.08641075,0.106003046,0.003114283,0.026673012,0.032867789,0.02063677,0.07075103,0.031332318,0.000934098,0.012090074,0.815989029,0.897144456,0.886621522,0.749954634,0.262198305,1977188.678
"1153",0.026813715,0.028790858,0.008308213,0.562295951,0.937837142,0.00322605,0.052911003,0.205661637,0.898782545,0.541849187,0.303086033,0.34398835,9.26410534,0.075566259,0.011614572,0.021696222,0.024753851,0.08800914,0.097973248,0.045379071,0.001144633,0.71203091,0.736817347,0.829756076,0.859760777,0.872071114,0.480398572,1980445.09
"1154",0.049590837,0.038581591,0.002021285,0.506335412,0.926177235,0.019561408,0.000763995,0.139034501,0.725265092,0.575953639,0.336370745,0.304979342,15.79764063,0.019912477,0.044684383,0.052317449,0.008518338,0.026185804,0.09432239,0.040716347,0.001039566,0.417631741,0.967373425,0.827114926,0.751400567,0.780618221,0.608413811,1981346.934
"1155",0.073893954,0.086491179,0.024161815,0.516210128,0.964294672,0.008054474,0.004173855,0.249372363,0.812157047,0.509988578,0.316228786,0.367377282,17.06415544,0.114528843,0.056748236,0.039998539,0.043952075,0.011936471,0.047572733,0.004531604,0.000843767,0.936251372,0.262546956,0.799895211,0.866418723,0.820883506,0.786476992,1988139.271
"1156",0.015410071,0.026269616,0.015074652,0.545803363,0.972183017,0.003672132,0.005940425,0.226715922,0.772935343,0.587650859,0.316441562,0.317664593,10.46693077,0.036516581,0.043279786,0.07893107,0.006326672,0.079595127,0.058558943,0.002700506,0.001207709,0.243373556,0.42757583,0.848504081,0.778882686,0.742379739,0.536599358,1988529.961
"1157",0.040021265,0.00317246,0.004629269,0.530425686,0.800612096,0.000247463,0.050550413,0.238783896,0.887900018,0.556347979,0.397778368,0.427296037,20.97638353,0.030428379,0.090365011,0.03413727,0.000310777,0.003771608,0.050849617,0.021671333,0.001303273,0.324625377,0.624062589,0.867981338,0.868850812,0.724171346,0.508302142,1989009.048
"1158",0.038417935,0.019221422,0.004029119,0.505450828,0.955458976,0.002671504,0.016719699,0.160172521,0.896462213,0.614075148,0.333929774,0.357611223,13.64361672,0.102392193,0.00196879,0.194034211,0.027900444,0.017646916,0.074739359,0.000488807,0.001184115,0.495601357,0.693828404,0.887858011,0.875685716,0.850811963,0.402950852,1997739.234
"1159",0.017370335,0.008338171,0.016531497,0.580920891,0.987746153,0.003150884,0.128482723,0.268100711,0.805386926,0.647494162,0.361525572,0.363583386,15.07763006,0.003763186,0.037068916,0.040677712,0.026164857,0.097518934,0.097769524,0.010571833,0.000963615,0.273897752,0.921038238,0.818543861,0.710084151,0.888993177,0.123532852,2000319.542
"1160",0.09006145,0.001730279,0.006163014,0.560659348,0.003510418,0.010958309,0.047154889,0.282906795,0.627770431,0.814448891,0.46984609,0.461600979,13.34763126,0.085514126,0.036329667,0.024271703,0.002768338,0.005143234,0.097502086,0.045567863,0.001205427,0.009260932,0.153478842,0.888107149,0.842260307,0.855426364,0.511943766,2003008.416
"1161",0.195905669,0.046751206,0.013171317,0.519272214,0.968277265,0.008783568,0.092158421,0.21893277,0.610604951,0.652403422,0.335805396,0.354300008,21.54479104,0.175925538,0.129284501,0.183059159,0.055021871,0.002603862,0.072770463,3.29e-05,0.00067905,0.414485054,0.637308978,0.647763897,0.851911508,0.78280581,0.325180342,2003301.921
"1162",0.054211805,0.049861842,0.016878789,0.542130039,0.647417385,0.00164261,0.001499252,0.148238011,0.702187736,0.69579914,0.305487648,0.367711489,22.92989174,0.082789347,0.036298501,0.039577446,0.046919765,0.077821689,0.049588296,0.000809795,0.000887158,0.165004293,0.958550246,0.716268458,0.630194511,0.885327701,0.637096078,2005258.672
"1163",0.170040436,0.050425996,0.0443425,0.556894696,0.194443223,0.00515448,0.117690188,0.243197836,0.641491997,0.550555616,0.349243661,0.404923177,21.29771999,0.115991713,0.027163473,0.183134717,0.096521394,0.037642533,0.08270705,0.000424916,0.000336102,0.583490037,0.738541102,0.865742887,0.708852893,0.854978798,0.795302317,2011648.712
"1164",0.052407522,0.00955862,0.025950243,0.503301245,0.260371375,0.000858928,0.000557976,0.158200757,0.792703801,0.542475465,0.368359787,0.468006288,19.84920481,0.089885614,0.055944006,0.027057132,0.022753222,0.013215204,0.06324761,0.019446397,0.001107401,0.313894356,0.234845076,0.747824831,0.702686353,0.874425009,0.783207177,2014546.054
"1165",0.011708546,0.009735475,0.002900096,0.660901347,0.972229469,0.010693318,0.021892647,0.294241044,0.776702075,0.54119415,0.38495445,0.304670776,14.12094673,0.083125633,0.073044677,0.059439436,0.054611226,0.094886734,0.07442405,0.048995213,0.000801213,0.23737508,0.871061249,0.876124579,0.689485352,0.776819407,0.469157296,2022874.409
"1166",0.057612177,0.013817066,0.007367332,0.54302554,0.90888714,0.022110957,0.083988206,0.26724021,0.785978449,0.52585656,0.33976689,0.326195546,12.29663683,0.156725471,0.044361652,0.034100383,0.011398869,0.012532999,0.091294911,0.019046424,0.001078752,0.798271866,0.840711563,0.880043531,0.835775269,0.838406342,0.294666369,2024624.689
"1167",0.045737096,0.000503255,0.029957743,0.536135304,0.990826213,0.003879905,0.044379494,0.199616778,0.834540059,0.582839059,0.302242347,0.453781692,10.0418031,0.123274,0.090630868,0.021056751,0.001737417,0.006086194,0.095931565,0.026979251,0.001206092,0.771144346,0.239148604,0.78718381,0.857274302,0.869515528,0.252853864,2026317.311
"1168",0.052323536,0.013797879,0.020759224,0.57098981,0.935066155,0.007437084,0.072317804,0.26197235,0.801196826,0.532970447,0.365887293,0.484683912,15.27561038,0.010919416,0.035115738,0.050037765,0.005992369,0.011756961,0.076135532,0.006500664,0.001136173,0.052037121,0.474458869,0.890100753,0.859010363,0.887018037,0.424720039,2029104.603
"1169",0.050192565,0.011601335,0.002272209,0.515522106,0.317323573,0.016073507,0.055836644,0.225540954,0.848960724,0.520540744,0.313252658,0.30309398,8.440869309,0.015958372,0.034324046,0.06275419,0.010674954,0.070026473,0.093529104,0.094304692,0.001168275,0.254083331,0.186826466,0.810342248,0.773492846,0.809209357,0.783704681,2031192.878
"1170",0.007551696,0.048686738,0.002683076,0.502617244,0.936348813,0.001797701,0.001191318,0.103962159,0.66035762,0.524706815,0.373780849,0.35491931,25.77570691,0.065586667,0.008984928,0.010256636,0.005406196,0.072104319,0.095395863,0.06160021,0.000973354,0.823580577,0.9205373,0.845973001,0.815072773,0.76767292,0.615593559,2035429.816
"1171",0.0093832,0.018552883,0.01236465,0.552574655,0.985315994,0.005860648,0.028491402,0.256008968,0.896958305,0.501911485,0.317257896,0.302524733,7.761486552,0.012502711,0.055850972,0.030331841,0.00929415,0.056808344,0.087578745,0.00854557,0.001235536,0.014574518,0.66426616,0.882415822,0.623236484,0.807907227,0.604348125,2039791.802
"1172",0.025994245,0.079483089,0.005646452,0.508619403,0.408042583,0.004776262,0.011113655,0.210639065,0.699885592,0.68354397,0.301833452,0.403962615,11.37379286,0.029223741,0.001378809,0.029243586,0.004146599,0.082145683,0.059275072,0.059529972,0.001146492,0.515368481,0.42817005,0.8201269,0.895340988,0.851517985,0.475378207,2043969.93
"1173",0.033832417,0.000710399,0.012024411,0.516581217,0.630392242,0.007736313,0.113598501,0.284540795,0.83287812,0.504343473,0.376320577,0.467646477,12.27339114,0.062780748,0.009870645,0.051482091,0.012581013,0.008676553,0.090335904,0.009898533,0.001204143,0.364268556,0.618621243,0.798147757,0.885295723,0.884321727,0.763619562,2053276.89
"1174",0.072733328,0.002865902,0.02920354,0.636227832,0.876793019,0.012906855,0.04637642,0.283921488,0.667605285,0.564511333,0.303604166,0.344383493,17.41924996,0.048686457,0.102226831,0.009016605,0.04268962,0.039129423,0.055418868,0.000590268,0.000766737,0.065043766,0.699371909,0.832524435,0.810560859,0.895539606,0.782853499,2053317.87
"1175",0.007440319,0.040447633,0.007898943,0.538499712,0.727975817,0.015108935,0.005838441,0.212092342,0.832415153,0.547325908,0.359486763,0.437810827,13.67411361,0.009345786,0.038495852,0.022809225,0.012686665,0.068052232,0.079480399,0.042818372,0.001058705,0.576666059,0.637746797,0.89272815,0.841669164,0.839184029,0.771873609,2055507.785
"1176",0.014159062,0.062690294,0.00184831,0.540214768,0.715294284,0.004888622,0.026558358,0.243734211,0.829557593,0.684488895,0.325285718,0.313305908,9.101439505,0.098390572,0.091050637,0.021147751,0.041831751,0.087751523,0.089132683,0.070108401,0.001027265,0.468330828,0.787222128,0.839955253,0.828231286,0.782447052,0.338902784,2060047.684
"1177",0.055242869,0.04077116,0.003191909,0.562411262,0.945313993,0.015869766,0.009861929,0.207553937,0.743675251,0.615501334,0.320253453,0.393201184,10.77014909,0.137991686,0.028602036,0.162502918,0.075419568,0.095844018,0.094941911,0.0576621,0.000850853,0.112744705,0.57305533,0.894879085,0.882029114,0.877344876,0.697212325,2071454.212
"1178",0.000716164,0.026443195,0.004338855,0.562998891,0.604079249,0.002200157,0.003519167,0.258145223,0.853522534,0.570587405,0.392262378,0.355296397,9.843035394,0.010147802,0.142321041,0.016963046,0.002814257,0.064807113,0.088443714,0.040895562,0.001221262,0.00879845,0.689470359,0.874729461,0.851289803,0.799515605,0.580118486,2076291.038
"1179",0.039038419,0.001954835,0.023605475,0.517842969,0.532516856,0.006598667,0.016011273,0.235242816,0.870972909,0.613867749,0.304496173,0.477341754,7.240677529,0.158459805,0.095280892,0.026288624,0.004577852,0.016063448,0.086058143,0.020666571,0.001255652,0.378664242,0.269262452,0.78718289,0.841406068,0.817325293,0.776619003,2086228.77
"1180",0.02975717,0.016596054,0.002529028,0.537444546,0.423272786,0.006082003,0.134792518,0.231652871,0.871120315,0.556363187,0.32235621,0.343018343,15.99949117,0.078425074,0.025833089,0.048558234,0.001440064,0.088761605,0.081152109,0.075114029,0.001142436,0.037874883,0.769576625,0.876780858,0.864274215,0.811437059,0.267258,2099187.051
"1181",0.038385458,0.011186708,0.007708614,0.591135157,0.965399494,0.000406527,0.002384704,0.121584712,0.798366141,0.591376133,0.312897186,0.391505965,15.57225005,0.077485084,0.026986057,0.050690372,0.018059967,0.007906883,0.085608871,0.020771396,0.001167177,0.763380179,0.844823939,0.893998212,0.592620849,0.64850502,0.679037738,2107969.532
"1182",0.11310838,0.012756753,0.014953395,0.507666738,0.396225016,0.001843343,0.061829497,0.147260771,0.814404037,0.563858819,0.34053743,0.421042547,20.87861004,0.08148349,0.108680519,0.100545383,0.017007181,0.05762181,0.07565794,0.018390055,0.001064159,0.278763919,0.186081295,0.889526375,0.7072903,0.697939763,0.497708252,2108370.203
"1183",0.057178507,0.005147377,0.009145335,0.613846728,0.566531871,0.010692765,0.010339047,0.231672013,0.609233441,0.641242741,0.319924038,0.349219229,9.598623177,0.024828622,0.039486199,0.038229384,0.038403649,0.062879012,0.08960079,0.029225963,0.000993455,0.502397885,0.947686197,0.831108351,0.871427812,0.839131533,0.75408358,2108604.318
"1184",0.06898375,0.019758982,0.002638179,0.591693414,0.714030584,0.009106744,0.029400308,0.232782479,0.754545217,0.69471735,0.366147484,0.347387167,14.25380148,0.108830137,0.027599033,0.187603573,0.059794966,0.056005371,0.079719577,0.037554012,0.000868388,0.108588973,0.918869038,0.891774312,0.878955094,0.878769036,0.68901061,2111610.577
"1185",0.058317664,0.022489676,0.001103849,0.513062361,0.878916164,0.001395643,0.006240956,0.183346555,0.881781573,0.522975525,0.314860381,0.354540932,10.10130652,0.129853306,0.11999129,0.054939351,0.012112097,0.000600096,0.054464381,0.092816379,0.001266255,0.613473992,0.681744333,0.897068194,0.683281411,0.89402286,0.454163116,2115348.738
"1186",0.097565032,0.012354442,0.003995265,0.587081696,0.845469695,0.020605493,0.02060904,0.22675139,0.621098887,0.819227655,0.341097948,0.32602899,16.24951176,0.017537689,0.029374214,0.134513362,0.00064042,0.022697448,0.067078404,0.003840702,0.00109815,0.085130636,0.551178875,0.889689921,0.601958338,0.781201019,0.425627887,2120255.616
"1187",0.027971829,0.007845982,0.024285087,0.547395764,0.429033689,0.006289484,0.017577135,0.299908664,0.857936681,0.66058664,0.317095261,0.482055853,5.631579906,0.12501019,0.090712849,0.01566636,0.024186631,0.035682956,0.096830223,0.037376541,0.001172501,0.130347273,0.553903116,0.878691875,0.867469897,0.858193853,0.61234516,2125441.362
